true_label,predicted_label,path
1,1,segmented_audio/1/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da_segment_13.mp3
1,1,segmented_audio/1/ee0e8516bfc431cb103f16117b9426c79263e279dc46bece5d4b96ddac9a5e90/ee0e8516bfc431cb103f16117b9426c79263e279dc46bece5d4b96ddac9a5e90_segment_48.mp3
1,1,segmented_audio/1/9f059b341ac4e2e00ab33130fea5da4b1390f980d3db607384d87e736f30273e/9f059b341ac4e2e00ab33130fea5da4b1390f980d3db607384d87e736f30273e_segment_14.mp3
1,1,segmented_audio/1/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3_segment_95.mp3
1,1,segmented_audio/1/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e_segment_9.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_98.mp3
1,1,segmented_audio/1/fe377368c04b3b3fcd54968397a878ba5254f13af6e824732e9cfc23983b57bb/fe377368c04b3b3fcd54968397a878ba5254f13af6e824732e9cfc23983b57bb_segment_16.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_671.mp3
1,1,segmented_audio/1/6ae6f5e35f0ca059dd8c22564192a2ac320f4bef4050436291d87180d988e06a/6ae6f5e35f0ca059dd8c22564192a2ac320f4bef4050436291d87180d988e06a_segment_2.mp3
1,1,segmented_audio/1/fbba7bc092f8f36da650dde4e3b1af6f6ac656f054bfb20738b2f864bceb4d5a/fbba7bc092f8f36da650dde4e3b1af6f6ac656f054bfb20738b2f864bceb4d5a_segment_50.mp3
0,0,segmented_audio/0/ctr/ctr_segment_94.mp3
1,1,segmented_audio/1/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8_segment_28.mp3
0,0,segmented_audio/0/c++/c++_segment_1.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-ld/x86_64-linux-gnu-ld_segment_27.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-gcov-13/x86_64-linux-gnu-gcov-13_segment_8.mp3
1,1,segmented_audio/1/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76_segment_21.mp3
1,1,segmented_audio/1/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a_segment_107.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-dwp/x86_64-linux-gnu-dwp_segment_6.mp3
0,0,segmented_audio/0/snap/snap_segment_106.mp3
1,1,segmented_audio/1/363b925df467d33f6d10c6c5d70e895933b94f016b5b91f678481517e0109d0f/363b925df467d33f6d10c6c5d70e895933b94f016b5b91f678481517e0109d0f_segment_8.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_252.mp3
1,1,segmented_audio/1/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60_segment_5.mp3
1,1,segmented_audio/1/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e_segment_30.mp3
1,1,segmented_audio/1/d9187584df10e4c3b9b67a7d2944192d85d9d1d2ceefe47abaeea4c5af58fe5c/d9187584df10e4c3b9b67a7d2944192d85d9d1d2ceefe47abaeea4c5af58fe5c_segment_9.mp3
1,1,segmented_audio/1/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a_segment_63.mp3
1,1,segmented_audio/1/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4_segment_42.mp3
1,1,segmented_audio/1/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5_segment_57.mp3
0,0,segmented_audio/0/make/make_segment_1.mp3
1,1,segmented_audio/1/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76_segment_100.mp3
1,1,segmented_audio/1/1020ce1f18a2721b873152fd9f76503dcba5af7b0dd26d80fdb11efaf4878b1a/1020ce1f18a2721b873152fd9f76503dcba5af7b0dd26d80fdb11efaf4878b1a_segment_9.mp3
1,1,segmented_audio/1/4c38654e08bd8d4c2211c5f0be417a77759bf945b0de45eb3581a2beb9226a29/4c38654e08bd8d4c2211c5f0be417a77759bf945b0de45eb3581a2beb9226a29_segment_14.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_53.mp3
0,0,segmented_audio/0/vi/vi_segment_13.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_135.mp3
1,1,segmented_audio/1/363b925df467d33f6d10c6c5d70e895933b94f016b5b91f678481517e0109d0f/363b925df467d33f6d10c6c5d70e895933b94f016b5b91f678481517e0109d0f_segment_5.mp3
0,0,segmented_audio/0/ctr/ctr_segment_15.mp3
1,1,segmented_audio/1/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382_segment_128.mp3
1,1,segmented_audio/1/edff1edfc410a5f4509d09c1264ce53236096f89231d415edbe6326e4e8d3fa3/edff1edfc410a5f4509d09c1264ce53236096f89231d415edbe6326e4e8d3fa3_segment_21.mp3
1,1,segmented_audio/1/851787bf4039d365178a16018edec430dd4a0d001c9c9c4cb68f8b73bf0c4d02/851787bf4039d365178a16018edec430dd4a0d001c9c9c4cb68f8b73bf0c4d02_segment_84.mp3
1,1,segmented_audio/1/0a79399c441fca30d20e79fdabdd23ae33f3e16bf9c012cd1492604a03e656bb/0a79399c441fca30d20e79fdabdd23ae33f3e16bf9c012cd1492604a03e656bb_segment_1.mp3
0,0,segmented_audio/0/snap/snap_segment_172.mp3
1,1,segmented_audio/1/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f_segment_40.mp3
0,0,segmented_audio/0/du/du_segment_1.mp3
1,1,segmented_audio/1/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3_segment_90.mp3
0,0,segmented_audio/0/docker-proxy/docker-proxy_segment_17.mp3
0,0,segmented_audio/0/ctr/ctr_segment_255.mp3
0,0,segmented_audio/0/containerd/containerd_segment_192.mp3
1,1,segmented_audio/1/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57_segment_33.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_270.mp3
1,1,segmented_audio/1/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea_segment_116.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_210.mp3
1,1,segmented_audio/1/74000cfe16063882b33111df4ea0ce04ac207f4ec2e0adf7410d86f251d5f351/74000cfe16063882b33111df4ea0ce04ac207f4ec2e0adf7410d86f251d5f351_segment_37.mp3
0,0,segmented_audio/0/ctr/ctr_segment_46.mp3
1,1,segmented_audio/1/e8bab4e247f68a140228009649d863f8acb191b5e7c6cdbb1947a2b3d8c9770c/e8bab4e247f68a140228009649d863f8acb191b5e7c6cdbb1947a2b3d8c9770c_segment_9.mp3
0,0,segmented_audio/0/containerd/containerd_segment_121.mp3
1,1,segmented_audio/1/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4_segment_102.mp3
0,0,segmented_audio/0/snap/snap_segment_141.mp3
1,1,segmented_audio/1/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8_segment_27.mp3
1,1,segmented_audio/1/aaf6ad951a8f36bd6f84d0387b9a17e3702068b4955e23bdacf5b4c17fd6cd2d/aaf6ad951a8f36bd6f84d0387b9a17e3702068b4955e23bdacf5b4c17fd6cd2d_segment_76.mp3
1,1,segmented_audio/1/47a4ca5b1b6a2c0c7914b342f668b860041ec826d2ac85825389dba363797431/47a4ca5b1b6a2c0c7914b342f668b860041ec826d2ac85825389dba363797431_segment_52.mp3
1,1,segmented_audio/1/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9_segment_122.mp3
1,1,segmented_audio/1/7a23a0096448c678f31443ff0d73557c60ed1bacc1c2ec75ad1d4b54608e9619/7a23a0096448c678f31443ff0d73557c60ed1bacc1c2ec75ad1d4b54608e9619_segment_3.mp3
0,0,segmented_audio/0/snap/snap_segment_112.mp3
1,1,segmented_audio/1/9a95d04d5c4bda2056ece2f8efe0ef38a8e4e7036fc49748db21e81f4bc4006c/9a95d04d5c4bda2056ece2f8efe0ef38a8e4e7036fc49748db21e81f4bc4006c_segment_14.mp3
0,0,segmented_audio/0/git-upload-archive/git-upload-archive_segment_38.mp3
1,1,segmented_audio/1/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9_segment_2.mp3
0,0,segmented_audio/0/ffprobe/ffprobe_segment_1.mp3
0,0,segmented_audio/0/gpic/gpic_segment_1.mp3
0,0,segmented_audio/0/containerd-shim-runc-v2/containerd-shim-runc-v2_segment_43.mp3
0,0,segmented_audio/0/gcov-dump/gcov-dump_segment_6.mp3
1,1,segmented_audio/1/e8bab4e247f68a140228009649d863f8acb191b5e7c6cdbb1947a2b3d8c9770c/e8bab4e247f68a140228009649d863f8acb191b5e7c6cdbb1947a2b3d8c9770c_segment_57.mp3
1,1,segmented_audio/1/ed077ecceeb2c851f45a095df2cc33c54b4ac17f03a28d1d9696a819de827e20/ed077ecceeb2c851f45a095df2cc33c54b4ac17f03a28d1d9696a819de827e20_segment_31.mp3
1,1,segmented_audio/1/e57fedf64ad5b0092894d3e057004a03c2de28d39e66753582ab6cf1b63f24d7/e57fedf64ad5b0092894d3e057004a03c2de28d39e66753582ab6cf1b63f24d7_segment_26.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_90.mp3
1,1,segmented_audio/1/58328aae115a4c6410c24bdc3899ceea496ec184605180e57af263c40ea0867c/58328aae115a4c6410c24bdc3899ceea496ec184605180e57af263c40ea0867c_segment_69.mp3
1,1,segmented_audio/1/5baf025c571ba362170e8d1767afe4f7adccbb4524874015fa9add308ccc203a/5baf025c571ba362170e8d1767afe4f7adccbb4524874015fa9add308ccc203a_segment_72.mp3
1,1,segmented_audio/1/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec_segment_125.mp3
1,1,segmented_audio/1/a663c9cc2631de038106da41912cf7144a3e67a5faa783413172b0536a88c6f0/a663c9cc2631de038106da41912cf7144a3e67a5faa783413172b0536a88c6f0_segment_28.mp3
0,0,segmented_audio/0/systemctl/systemctl_segment_2.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_1053.mp3
1,1,segmented_audio/1/5baf025c571ba362170e8d1767afe4f7adccbb4524874015fa9add308ccc203a/5baf025c571ba362170e8d1767afe4f7adccbb4524874015fa9add308ccc203a_segment_23.mp3
0,0,segmented_audio/0/keepassxc-cli/keepassxc-cli_segment_42.mp3
1,1,segmented_audio/1/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f_segment_59.mp3
1,1,segmented_audio/1/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f_segment_22.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump/x86_64-linux-gnu-lto-dump_segment_193.mp3
1,1,segmented_audio/1/edff1edfc410a5f4509d09c1264ce53236096f89231d415edbe6326e4e8d3fa3/edff1edfc410a5f4509d09c1264ce53236096f89231d415edbe6326e4e8d3fa3_segment_50.mp3
1,1,segmented_audio/1/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d_segment_76.mp3
1,1,segmented_audio/1/240fe01d9fcce5aae311e906b8311a1975f8c1431b83618f3d11aeaff10aede3/240fe01d9fcce5aae311e906b8311a1975f8c1431b83618f3d11aeaff10aede3_segment_29.mp3
1,1,segmented_audio/1/7955542df199c6ce4ca0bb3966dcf9cc71199c592fec38508dad58301a3298d0/7955542df199c6ce4ca0bb3966dcf9cc71199c592fec38508dad58301a3298d0_segment_113.mp3
1,1,segmented_audio/1/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a/2c98b196a51f737f29689d16abeea620b0acfa6380bdc8e94a7a927477d81e3a_segment_30.mp3
1,1,segmented_audio/1/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d_segment_92.mp3
0,0,segmented_audio/0/git-upload-pack/git-upload-pack_segment_11.mp3
0,0,segmented_audio/0/runc/runc_segment_76.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_307.mp3
0,0,segmented_audio/0/containerd/containerd_segment_63.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_998.mp3
0,0,segmented_audio/0/keepassxc-cli/keepassxc-cli_segment_22.mp3
1,1,segmented_audio/1/05ca0e0228930e9ec53fe0f0b796255f1e44ab409f91bc27d20d04ad34dcb69d/05ca0e0228930e9ec53fe0f0b796255f1e44ab409f91bc27d20d04ad34dcb69d_segment_7.mp3
1,1,segmented_audio/1/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7_segment_44.mp3
1,1,segmented_audio/1/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d_segment_2.mp3
1,1,segmented_audio/1/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76_segment_95.mp3
0,0,segmented_audio/0/docker-credential-desktop/docker-credential-desktop_segment_66.mp3
1,1,segmented_audio/1/74f122fb0059977167c5ed34a7e217d9dfe8e8199020e3fe19532be108a7d607/74f122fb0059977167c5ed34a7e217d9dfe8e8199020e3fe19532be108a7d607_segment_6.mp3
0,0,segmented_audio/0/containerd-shim-runc-v2/containerd-shim-runc-v2_segment_23.mp3
1,1,segmented_audio/1/1384790107a5f200cab9593a39d1c80136762b58d22d9b3f081c91d99e5d0376/1384790107a5f200cab9593a39d1c80136762b58d22d9b3f081c91d99e5d0376_segment_17.mp3
0,0,segmented_audio/0/qemu-io/qemu-io_segment_20.mp3
1,1,segmented_audio/1/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea_segment_90.mp3
1,1,segmented_audio/1/eeaa32743f69b1689d9836c5895a53eb125fcde1f7c307efa536a7cce1842133/eeaa32743f69b1689d9836c5895a53eb125fcde1f7c307efa536a7cce1842133_segment_10.mp3
1,1,segmented_audio/1/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72_segment_25.mp3
0,0,segmented_audio/0/containerd-shim-runc-v2/containerd-shim-runc-v2_segment_29.mp3
1,1,segmented_audio/1/c34523bce4a4730a1ce69a4ef0c961db845c43b17a8457b9e79c02914c1874de/c34523bce4a4730a1ce69a4ef0c961db845c43b17a8457b9e79c02914c1874de_segment_6.mp3
0,0,segmented_audio/0/containerd/containerd_segment_145.mp3
0,0,segmented_audio/0/nm-connection-editor/nm-connection-editor_segment_2.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_275.mp3
1,1,segmented_audio/1/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea_segment_14.mp3
1,1,segmented_audio/1/4e231528c4f505d5c6d78630d48aa469c4d36c39b7c52a3cee0249887224ba51/4e231528c4f505d5c6d78630d48aa469c4d36c39b7c52a3cee0249887224ba51_segment_143.mp3
0,0,segmented_audio/0/ctr/ctr_segment_261.mp3
0,0,segmented_audio/0/docker/docker_segment_320.mp3
1,1,segmented_audio/1/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e_segment_53.mp3
1,1,segmented_audio/1/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9_segment_3.mp3
1,1,segmented_audio/1/53046ec20ff41109e92ae74a5d9ea300d01c07d08fff936f2c7f527cae6384ec/53046ec20ff41109e92ae74a5d9ea300d01c07d08fff936f2c7f527cae6384ec_segment_7.mp3
0,0,segmented_audio/0/keepassxc-cli/keepassxc-cli_segment_38.mp3
1,1,segmented_audio/1/f04e78c1651d21397160e053710b67094f5c7535470b3779086f305b6b6156e1/f04e78c1651d21397160e053710b67094f5c7535470b3779086f305b6b6156e1_segment_10.mp3
0,0,segmented_audio/0/containerd/containerd_segment_137.mp3
1,1,segmented_audio/1/7b74d62b2eadf1f93cebae2a9557ad8515f27beff9f314dddbbc032333572cb3/7b74d62b2eadf1f93cebae2a9557ad8515f27beff9f314dddbbc032333572cb3_segment_1.mp3
0,0,segmented_audio/0/containerd/containerd_segment_96.mp3
1,1,segmented_audio/1/9785fb88e249a2b67fc017c48df19e32283f0ce40cfa92402a4fb9c40954cfdb/9785fb88e249a2b67fc017c48df19e32283f0ce40cfa92402a4fb9c40954cfdb_segment_3.mp3
1,1,segmented_audio/1/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965_segment_109.mp3
0,0,segmented_audio/0/qemu-system-i386/qemu-system-i386_segment_37.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-gold/x86_64-linux-gnu-gold_segment_31.mp3
1,1,segmented_audio/1/851787bf4039d365178a16018edec430dd4a0d001c9c9c4cb68f8b73bf0c4d02/851787bf4039d365178a16018edec430dd4a0d001c9c9c4cb68f8b73bf0c4d02_segment_26.mp3
1,1,segmented_audio/1/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e_segment_171.mp3
0,0,segmented_audio/0/containerd-shim-runc-v2/containerd-shim-runc-v2_segment_69.mp3
1,1,segmented_audio/1/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4_segment_138.mp3
0,0,segmented_audio/0/gold/gold_segment_4.mp3
1,1,segmented_audio/1/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60_segment_41.mp3
0,0,segmented_audio/0/gdb/gdb_segment_45.mp3
0,0,segmented_audio/0/gdb/gdb_segment_68.mp3
1,1,segmented_audio/1/e808760ffb94d970fb9a224c3e1093e5c8999dd736936d6290b28741abc9c81f/e808760ffb94d970fb9a224c3e1093e5c8999dd736936d6290b28741abc9c81f_segment_36.mp3
1,1,segmented_audio/1/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e_segment_128.mp3
1,1,segmented_audio/1/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec_segment_63.mp3
0,0,segmented_audio/0/rootlesskit/rootlesskit_segment_63.mp3
1,1,segmented_audio/1/24ee0e3d65b0593198fbe973a58ca54402b0879d71912f44f4b831003a5c7819/24ee0e3d65b0593198fbe973a58ca54402b0879d71912f44f4b831003a5c7819_segment_70.mp3
1,1,segmented_audio/1/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def_segment_57.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_122.mp3
1,1,segmented_audio/1/24ee0e3d65b0593198fbe973a58ca54402b0879d71912f44f4b831003a5c7819/24ee0e3d65b0593198fbe973a58ca54402b0879d71912f44f4b831003a5c7819_segment_22.mp3
0,0,segmented_audio/0/keepassxc-cli/keepassxc-cli_segment_4.mp3
1,1,segmented_audio/1/b86fa7422710bfb569986f8a4778f1614837acc754f105b7d90608a03ea7cbd6/b86fa7422710bfb569986f8a4778f1614837acc754f105b7d90608a03ea7cbd6_segment_15.mp3
1,1,segmented_audio/1/881df712cf015b4b4bdbcb183e4af44ea7366e7034b862d4e2651624c71c4ef7/881df712cf015b4b4bdbcb183e4af44ea7366e7034b862d4e2651624c71c4ef7_segment_10.mp3
0,0,segmented_audio/0/bpftrace/bpftrace_segment_10.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_657.mp3
1,1,segmented_audio/1/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3/1b1a56aec5b02355b90f911cdd27a35d099690fcbeb0e0622eaea831d64014d3_segment_93.mp3
1,1,segmented_audio/1/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e_segment_31.mp3
1,1,segmented_audio/1/4309d17a3e2376639026494a47c5d4a68f481f1ab0eea5104cb58c5412e290ff/4309d17a3e2376639026494a47c5d4a68f481f1ab0eea5104cb58c5412e290ff_segment_61.mp3
1,1,segmented_audio/1/683e1eb35561da89db96c94f400daf41390bd350698c739c38024a1f621653b3/683e1eb35561da89db96c94f400daf41390bd350698c739c38024a1f621653b3_segment_51.mp3
1,1,segmented_audio/1/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72_segment_30.mp3
0,0,segmented_audio/0/audacity/audacity_segment_19.mp3
0,0,segmented_audio/0/lto-dump-13/lto-dump-13_segment_156.mp3
1,1,segmented_audio/1/0b1c49ec2d53c4af21a51a34d9aa91e76195ceb442480468685418ba8ece1ba6/0b1c49ec2d53c4af21a51a34d9aa91e76195ceb442480468685418ba8ece1ba6_segment_18.mp3
0,0,segmented_audio/0/qemu-system-x86_64-microvm/qemu-system-x86_64-microvm_segment_10.mp3
1,1,segmented_audio/1/881df712cf015b4b4bdbcb183e4af44ea7366e7034b862d4e2651624c71c4ef7/881df712cf015b4b4bdbcb183e4af44ea7366e7034b862d4e2651624c71c4ef7_segment_18.mp3
1,1,segmented_audio/1/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7_segment_31.mp3
0,0,segmented_audio/0/vim/vim_segment_8.mp3
1,1,segmented_audio/1/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72_segment_28.mp3
1,1,segmented_audio/1/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76_segment_25.mp3
1,1,segmented_audio/1/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b_segment_38.mp3
0,0,segmented_audio/0/lto-dump-13/lto-dump-13_segment_276.mp3
1,1,segmented_audio/1/119fa2690a99f4b464e62d3cec04de6750633d00b0bca84ba436a1d20508a2f9/119fa2690a99f4b464e62d3cec04de6750633d00b0bca84ba436a1d20508a2f9_segment_9.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_265.mp3
1,1,segmented_audio/1/e57fedf64ad5b0092894d3e057004a03c2de28d39e66753582ab6cf1b63f24d7/e57fedf64ad5b0092894d3e057004a03c2de28d39e66753582ab6cf1b63f24d7_segment_37.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_380.mp3
0,0,segmented_audio/0/cpp-13/cpp-13_segment_2.mp3
0,0,segmented_audio/0/gdb/gdb_segment_71.mp3
0,0,segmented_audio/0/containerd-shim-runc-v1/containerd-shim-runc-v1_segment_51.mp3
1,1,segmented_audio/1/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8_segment_78.mp3
1,1,segmented_audio/1/e6cd28b713bb3da33b37202296f0f7ccbb68c5769b84d1f1d1e505138e9e355d/e6cd28b713bb3da33b37202296f0f7ccbb68c5769b84d1f1d1e505138e9e355d_segment_16.mp3
0,0,segmented_audio/0/git-upload-archive/git-upload-archive_segment_33.mp3
